Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,,
000892.SZ, 欢瑞世纪,4.08,重庆,传媒,1999-01-15,-0.34,-0.8001,-0.56,0.33,0.43,0.62,0.0031,-0.0058,-0.0015,0.0033,0.0015,-0.0075,-0.01,2.91,0.01,0,0,-0.5667,0.205766667,1.529,-,0,10000,0,-3.754090394,2.454624597,38.57375804,2.668410726,4002400330,0,0,1,1,0,1,0,0,2.61
000893.SZ, 亚钾国际,28.15,广东,化工,1998-12-24,1.1826,0.0788,0.0547,0.0042,-3.1532,0.03,0.09,-1.16,0.57,0.16,-0.85,0.86,0.25,-0.28,0.13,0,0,0.4387,-0.346666667,6.0894,-,0,64.16685662,0,-2.265480769,2.125154695,-2.400476347,4.622787138,26155261527,0,0,1,1,0,1,0,0,8.39
000895.SZ, 双汇发展,26.58,河南,食品饮料,1998-12-10,1.4044,1.8642,1.6382,1.4894,1.3091,1.3346,1.2892,1.8358,1.75,2.62,0.93,1.8,1.5,1.15,0.9272,0,1,1.6356,1.486533333,6.5833,是,1,16.25091709,92.42059202,0.100278052,1.75649826,-9.845998129,4.037488797,92090695042,1,0,0,1,0,1,0,0,46.94
000897.SZ, 津滨发展,2.43,天津,房地产,1999-04-22,0.302,0.1244,0.1076,-0.0801,-0.0738,0.0291,-0.1157,0.0063,-0.3326,0.0427,-0.1843,0.0592,0.0102,0.0424,0.0643,0,0,0.178,-0.026766667,1.1819,-,0,13.65168539,0,-7.650062267,1.324872581,0.603927963,2.056011507,3929971529,0,1,0,1,0,1,0,0,2.49
000898.SZ, 鞍钢股份,3.1,辽宁,钢铁,1997-12-25,0.72,0.198,0.187,1.088,0.775,0.223,-0.635,0.128,0.106,-0.575,-0.297,0.282,0.1,0.413,1.12,0,0,0.368333333,-0.094666667,6.3441,是,1,8.416289593,0,-4.89084507,1.061309329,2.964540201,0.488642991,29143036512,0,1,0,1,1,1,1,1,3.04
000899.SZ, 赣能股份,9.5,江西,公用事业,1997-11-26,-0.25,0.3239,0.25,0.19,0.0169,0.4,0.89,0.6,0.6817,0.255,-0.4199,-0.0612,0.1469,0.0652,0.0636,0,0,0.107966667,0.63,4.7657,-,0,87.99012041,0,-0.828624339,0.700123042,1.266806366,1.993411251,9268938720,0,0,0,1,0,1,0,0,7.1
000900.SZ, 现代投资,4.45,湖南,交通运输,1999-01-28,0.41,0.35,0.64,0.63,0.57,0.81,0.56,0.41,0.69,1.08,2.06,1.99,1.58,1.43,1.48,0,1,0.466666667,0.593333333,6.7999,是,1,9.535714286,0,-0.213483146,0.326525346,-0.921354825,0.654421389,6754336086,0,1,0,1,1,1,1,1,4.25
000901.SZ, 航天科技,10.66,黑龙江,机械设备,1999-04-01,0.04,-0.8458,0.2616,0.2557,0.4159,0.2507,0.16,0.12,0.19,0.16,0.24,0.28,0.03,-0.22,0.02,0,0,-0.1814,0.1769,5.283,是,1,10000,0,-2.025438101,2.347230079,-65.53806193,2.017792921,8508826988,0,0,1,1,0,1,0,0,10.05
000902.SZ, 新洋丰,12.24,湖北,化工,1999-04-08,0.95,0.75,0.5,0.63,0.52,0.43,1.18,1.09,-0.16,-0.17,0.01,0.06,-0.1884,-0.2222,0.028,0,0,0.733333333,0.9,6.0342,是,1,16.69090909,20.74464984,-0.185185185,1.699898094,19.19592248,2.028437904,15967438510,0,0,0,1,0,1,0,0,16
000903.SZ, 云内动力,2.72,云南,汽车,1999-04-15,0.037,0.115,0.097,0.118,0.149,0.28,0.22,0.234,0.216,0.1,0.059,0.36,0.449,0.358,0.673,0,1,0.083,0.244666667,2.8937,是,1,32.77108434,0,-0.660762943,0.946723798,1.389429948,0.939973045,5360578331,0,0,0,1,1,1,1,0,4.39
000905.SZ, 厦门港务,7.64,福建,交通运输,1999-04-29,0.3831,0.2172,0.1613,0.0475,0.2,0.39,0.49,0.54,0.62,0.45,0.27,0.19,0.13,0.22,0.28,0,1,0.253866667,0.473333333,5.9577,是,1,30.09453782,14.35833778,-0.463661972,0.896903354,2.145983669,1.282374071,5667425321,0,0,0,1,1,1,1,0,7.17
000906.SZ, 浙商中拓,9.79,浙江,商业贸易,1999-07-07,1.13,0.76,0.73,0.39,0.34,0.32,0.25,0.22,0.21,0.06,0.22,0.24,0.06,0.05,-0.33,0,1,0.873333333,0.263333333,5.2199,是,1,11.20992366,33.74535956,2.316455696,1.266925706,0.71745424,1.875514857,6737800864,0,1,0,1,0,1,0,1,6.68
000908.SZ, 景峰医药,3.26,湖南,医药生物,1999-02-03,-0.186,-1.1,-1.0034,0.2123,0.1842,0.39,0.41,0.55,0.012,-0.2171,-0.2035,0.0107,-0.85,-0.11,0.02,0,0,-0.763133333,0.45,0.3483,-,0,10000,0,-2.695851852,0.49777206,0.038539779,9.359747344,2868064384,0,0,0,1,0,1,0,0,4.54
000909.SZ, 数源科技,9.78,浙江,房地产,1999-05-07,0.133,0.114,0.088,0.118,0.098,0.073,0.1,0.12,0.11,0.22,0.24,0.12,0.103,-0.095,0.01,0,1,0.111666667,0.097666667,4.0681,-,0,87.58208955,0,0.14334471,1.28343964,1.291564944,2.404070696,4438443708,0,0,0,1,0,1,0,0,8.18
000910.SZ, 大亚圣象,9.9,江苏,轻工制造,1999-06-30,1.09,1.14,1.3,1.31,1.22,1.02,0.6,0.31,0.25,0.23,0.27,0.36,0.39,0.38,0.42,0,1,1.176666667,0.643333333,11.1691,是,1,8.413597734,14.71659661,0.829015544,2.279502032,-3.447729088,0.886374014,5419235250,0,1,1,1,1,1,1,1,13.96
000911.SZ, 南宁糖业,8.22,广西,农林牧渔,1999-05-27,-0.17,0.14,0.1,-4.21,-0.6,0.06,0.19,-1,0.17,-1.08,0.3,0.64,0.43,0.09,0.49,0,0,0.023333333,-0.25,1.2435,-,0,352.2857143,0,-1.093333333,0.661388538,-0.177618328,6.610373945,3290628904,0,0,0,1,0,1,0,0,7.67
000912.SZ, 泸天化,5.1,四川,化工,1999-06-03,0.28,0.24,0.18,0.35,-2.54,-1.09,0.0312,-1.9501,-0.5086,0.0271,0.03,-0.29,0.19,0.51,0.78,0,0,0.233333333,-1.002966667,3.7468,-,0,21.85714286,0,-1.232643159,1.674141951,19.88913123,1.361161525,7996800000,0,0,0,1,1,1,1,0,3.98
000913.SZ, 钱江摩托,25.92,浙江,汽车,1999-05-14,0.52,0.53,0.5,0.14,0.18,0.72,-0.29,-0.43,0.03,0.02,-0.04,0.15,0.26,0.09,0.17,0,0,0.516666667,0,6.6021,-,0,50.16774194,0,-999,1.693788108,-4.07177743,3.926023538,12154691520,0,0,0,1,0,1,0,0,25.59
000915.SZ, 华特达因,41.86,山东,医药生物,1999-06-09,1.62,1.24,0.87,0.55,1.04,1.1,0.85,1.21,0.85,0.67,0.52,0.39,0.15,0.08,0.07,0,1,1.243333333,1.053333333,9.5791,是,1,33.66756032,49.29886271,0.180379747,5.4224526,-1.828515648,4.369930369,9809115962,0,0,1,1,0,1,0,0,23.39
000916.SZ, 华北高速,0,北京,-,1999-09-27,0,0,0,0,0,0.2752,0.1246,0.2087,0.25,0.19,0.23,0.22,0.27,0.231,0.286,0,0,0,0.202833333,0,-,0,10000,0,-1,0,0,#DIV/0!,9613800000,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000917.SZ, 电广传媒,5.77,湖南,传媒,1999-03-25,0.23,-1.04,0.08,0.06,-0.33,0.24,0.27,0.23,0.48,0.63,1.25,1.01,0.07,0.05,0.33,0,0,-0.243333333,0.246666667,7.2719,是,1,10000,0,-1.986486486,1.296218877,3.817771604,0.793465257,8179300070,0,0,0,1,1,1,1,0,4.85
000918.SZ, 嘉凯城,2.13,浙江,房地产,1999-07-20,-0.7,-0.7,0.06,-0.87,1.1,0.22,-1.3,0.02,0.03,0.06,0.11,0.62,0.83,-1.44,-0.69,0,0,-0.446666667,-0.353333333,0.5594,-,0,10000,0,0.264150943,0.77066109,0.270307672,3.807651055,3842927895,0,0,0,1,0,1,0,0,3.66
000919.SZ, 金陵药业,8.96,江苏,医药生物,1999-11-18,0.2393,0.1292,0.2883,0.4797,0.2721,0.3574,0.4129,0.3912,0.3093,0.2848,0.3278,0.3824,0.4384,0.1639,0.61,0,1,0.218933333,0.387166667,5.809,是,1,40.92570037,0,-0.434524322,2.674024049,-1.952617095,1.542434154,4579778560,0,0,1,1,0,1,0,0,7.69
000920.SZ, 南方汇通,9.67,贵州,公用事业,1999-06-16,0.29,0.25,0.22,0.21,0.27,0.23,0.2,0.43,0.15,0.14,0.138,0.14,0.08,0.056,0.0302,0,1,0.253333333,0.286666667,3.0246,是,1,38.17105263,0,-0.11627907,1.687519009,7.512104908,3.197116974,4570246211,0,0,0,1,0,1,0,0,7.25
000921.SZ, 海信家电,19.3,广东,家用电器,1999-07-13,0.71,1.16,1.32,1.01,1.47,0.8,0.43,0.5,0.92,0.5301,0.1677,0.4365,0.1514,-0.2285,0.2524,0,1,1.063333333,0.576666667,7.5895,是,1,18.15047022,0,0.843930636,1.044389141,0.867395679,2.542987022,26300599641,0,0,0,1,0,1,0,0,14.41
000922.SZ, 佳电股份,10.93,黑龙江,电气设备,1999-06-18,0.3571,0.6815,0.7038,0.5689,0.2216,-0.8032,-0.78,0.01,0.32,0.36,-0.16,0.01,-0.19,-0.18,0.02,0,0,0.5808,-0.5244,4.4839,是,1,18.81887052,22.45941431,-2.107551487,1.744837495,-22.4250612,2.437610116,6520182779,0,0,0,1,0,1,0,0,8.27
000923.SZ, 河钢资源,16.02,河北,采掘,1999-07-14,1.9937,1.4878,0.814,0.2055,0.5323,0.011,0.004,-0.364,0.0207,0.0273,0.0521,0.1002,0.0662,0.0236,0.0669,0,0,1.431833333,-0.116333333,12.3259,是,1,11.18845303,0,-13.30802292,7.584905576,-1.52745585,1.299702253,10456717955,0,1,1,1,1,1,1,1,24.89
000925.SZ, 众合科技,9.26,浙江,机械设备,1999-06-11,0.37,0.1,0.24,0.05,0.17,-0.336,0.11,0.04,-0.48,0.12,0.1,0.19,0.34,0.24,4.35,0,0,0.236666667,-0.062,4.7911,是,1,39.12676056,0,-4.817204301,1.300227218,1.760520277,1.932750308,5177416586,0,0,0,1,0,1,0,0,6.38
000926.SZ, 福星股份,4.53,湖北,房地产,1999-06-18,0.18,0.32,0.62,1.17,0.89,0.61,0.66,0.99,0.94,0.86,0.73,0.71,0.477,0.547,0.599,0,1,0.373333333,0.753333333,11.7966,-,0,12.13392857,0,-0.504424779,1.387152011,0.474514827,0.384008952,4300430807,0,1,0,1,1,1,1,1,5.03
000927.SZ, 中国铁物,3.13,天津,汽车,1999-07-27,0.1615,0.2211,-0.9281,0.0234,-1.03,0.1018,0.01,-1.0401,-0.3009,0.0214,0.0686,0.1879,0.1102,0.0627,0.1548,0,0,-0.181833333,-0.309433333,1.2761,-,0,10000,0,-0.412366692,1.265607931,0.848323259,2.452785832,18937606896,0,0,0,1,0,1,0,0,5.82
000928.SZ, 中钢国际,8.11,吉林,建筑装饰,1999-03-12,0.4887,0.479,0.4255,0.3509,0.3323,0.7917,0.7317,0.34,-1.4063,-0.6362,0.0057,0.0174,0.0078,0.0436,0.0138,0,0,0.4644,0.621133333,4.7741,是,1,17.46339363,49.3660591,-0.252334442,1.095607632,1.586173854,1.698749503,10389311534,0,0,0,1,0,1,0,0,4.45
000929.SZ, 兰州黄河,11.01,甘肃,食品饮料,1999-06-23,0.1029,-0.1609,0.0842,-0.3636,0.0874,-0.1351,0.3705,0.4194,0.137,0.117,-0.0786,0.548,0.164,0.162,0.045,0,0,0.008733333,0.218266667,3.6093,-,0,1260.687023,0,-0.959987783,4.377817572,-1.090076673,3.050452996,2045283660,0,0,1,1,0,1,0,0,10.36
000930.SZ, 中粮科技,9,安徽,农林牧渔,1999-07-12,0.6109,0.3202,0.3209,0.26,0.2461,0.132,-1.47,0.037,0.053,0.19,0.368,0.3046,0.2612,0.0563,0.03,0,0,0.417333333,-0.433666667,6.1088,是,1,21.56549521,0,-1.962336664,1.365589992,3.887063918,1.473284442,16787462364,0,0,0,1,1,1,1,0,8.42
000931.SZ, 中 关 村,6.61,北京,医药生物,1999-07-12,-0.1513,0.0338,0.1264,0.1237,0.0191,0.0405,0.2239,0.0204,-0.2918,0.0443,0.0617,0.0155,0.074,0.0897,0.1319,0,0,0.002966667,0.094933333,2.1052,-,0,2228.089888,0,-0.96875,1.120947658,1.726566549,3.139844195,4978169351,0,0,0,1,0,1,0,0,6.89
000932.SZ, 华菱钢铁,5.93,湖南,钢铁,1999-08-03,1.4811,1.0225,1.0401,2.2483,1.3665,-0.3499,-0.9812,0.0247,0.0351,-1.0792,0.0237,-0.9657,0.0438,0.3481,0.73,0,0,1.181233333,-0.435466667,6.5729,是,1,5.020176652,20.69777597,-3.712568892,0.933105185,1.351280077,0.902189292,40968190719,0,1,0,1,1,1,1,1,4.78
000933.SZ, 神火股份,19.41,河南,有色金属,1999-08-31,1.45,0.19,0.71,0.13,0.1937,0.18,-0.8801,-0.193,0.062,0.114,0.68,1.1,0.8,2.3,1.64,0,0,0.783333333,-0.2977,4.1605,是,1,24.7787234,31.32071298,-3.631284291,0.478123933,0.125595896,4.665304651,43691650081,0,0,0,1,0,1,0,0,7.98
000935.SZ, 四川双马,23.68,四川,建筑材料,1999-08-24,1.3,1.16,0.95,0.91,0.27,0.11,-0.16,0.05,0.11,0.01,0.26,0.11,0.66,0.1677,-0.99,0,0,1.136666667,0,7.75,是,1,20.83284457,0,-999,3.310863966,-12.89152087,3.055483871,18078267085,0,0,1,1,0,1,0,0,12.84
000936.SZ, 华西股份,6.11,江苏,化工,1999-08-10,0.39,-0.38,0.63,0.36,0.22,0.68,0.11,0.08,0.06,0.19,0.2,0.24,0.21,0.17,0.16,0,0,0.213333333,0.29,5.6505,是,1,28.640625,0,-0.264367816,1.271084488,8.119659646,1.081320237,5413538740,0,0,0,1,1,1,1,0,7.84
000937.SZ, 冀中能源,7.18,河北,采掘,1999-09-09,0.7752,0.2223,0.2551,0.2468,0.3012,0.069,0.0996,0.0098,0.5119,0.9731,1.3184,2.072,1.3892,2.4927,0.7249,0,1,0.417533333,0.059466667,5.8914,是,1,17.19623184,0,6.021300448,0.789637242,3.851828904,1.2187256,25370866383,0,0,0,1,1,1,1,1,4.16
000938.SZ, 紫光股份,25.83,北京,计算机,1999-11-04,0.751,0.662,0.902,1.168,1.511,1.067,0.738,0.611,0.49,0.351,0.209,0.161,0.155,0.149,0.07,0,1,0.771666667,0.805333333,10.4755,是,1,33.47300216,0,-0.041804636,1.532882837,2.850812312,2.465753425,73875863145,1,0,0,1,0,1,0,0,20.45
000939.SZ, 凯迪退,0,湖北,-,1999-09-23,0,0,-0.49,-1.22,-0.61,0.22,0.28,0.22,0.07,0.04,0.8,0.52,0.52,0.11,1.15,0,0,-0.163333333,0.24,0,-,0,10000,0,-1.680555556,0,0,#DIV/0!,589439324.1,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000948.SZ, 南天信息,23.34,云南,计算机,1999-10-14,0.2281,0.2595,0.1846,0.3032,0.0891,0.0839,0.08,0.05,0.0403,0.0276,0.4461,0.326,0.3605,0.5375,0.204,0,1,0.224066667,0.0713,6.1299,是,1,104.165427,0,2.142589995,1.355735792,1.295323198,3.807566192,9204378668,0,0,0,1,0,1,0,0,10.04
000949.SZ, 新乡化纤,3.7,河南,化工,1999-10-21,1.0022,0.0665,0.103,0.0899,0.0241,0.106,0.1346,0.1012,0.0366,-0.1685,0.0075,0.2356,0.1692,-0.4872,0.5312,0,1,0.390566667,0.113933333,4.229,是,1,9.473414697,10.74426357,2.428028087,1.70980434,2.480809362,0.874911327,5426892779,0,1,0,1,1,1,1,1,3.28
000950.SZ, 重药控股,5.59,重庆,医药生物,1999-09-16,0.58,0.51,0.46,0.4,0.64,-1.11,-0.61,-0.6,0.01,0.2,0,0,0.6,0.88,0.85,0,0,0.516666667,-0.773333333,5.6333,是,1,10.81935484,6.935709662,-1.668103448,1.30303305,0.505682342,0.992313564,9745423414,0,1,0,1,1,1,1,1,5.2
000951.SZ, 中国重汽,17.99,山东,汽车,1999-11-25,0.9,2.8,1.82,1.35,1.34,0.62,0.66,1.03,0.91,0.11,0.86,1.6,1.02,1.13,2.22,0,1,1.84,0.77,11.8413,是,1,9.777173913,33.9589751,1.38961039,1.482694048,-198.5563624,1.519258865,21135899786,0,1,0,1,0,1,0,1,31.46
000952.SZ, 广济药业,7.99,湖北,医药生物,1999-11-12,0.3201,0.2232,0.35,0.682,0.418,0.564,0.083,-0.869,0.01,-0.38,0.019,0.056,0.17,0.392,0.78,0,0,0.297766667,-0.074,4.2514,是,1,26.83309079,19.21667372,-5.023873874,1.312186689,13.76159528,1.87938091,2828251773,0,0,0,1,0,1,0,0,7.47
000953.SZ, *ST河化,6.31,广西,化工,1999-12-02,0.03,0.09,-0.2072,-0.9311,0.1002,-0.4821,-0.3639,0.061,0.1019,-0.0537,-0.0663,0.02,-0.44,-0.431,0.0789,0,0,-0.029066667,-0.261666667,0.4846,-,0,10000,0,-0.888917197,0.815212231,-6.007979514,13.02104829,2310231050,0,0,0,1,0,1,0,0,4.26
000955.SZ, 欣龙控股,5.01,海南,纺织服装,1999-12-09,0.0184,0.353,0.009,-0.202,0.0844,0.0595,-0.15,0.01,-0.1,0.01,-0.098,0.0101,0.0087,-0.453,-0.185,0,0,0.1268,-0.026833333,1.5117,-,0,39.51104101,0,-5.725465839,3.407842977,4.699059732,3.314149633,2697358950,0,0,1,1,0,1,0,0,8.02
000956.SZ, 中原油气,0,河南,-,1999-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,10417081500,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000957.SZ, 中通客车,12.43,山东,汽车,2000-01-13,-0.3703,0.0397,0.0558,0.0617,0.32,0.99,1.58,1.17,0.44,0.24,0.21,0.17,0.09,0.11,0.11,0,0,-0.0916,1.246666667,4.3163,-,0,10000,0,-1.073475936,1.162561147,0.887632593,2.879781294,7369795924,0,0,0,1,0,1,0,0,8.73
000958.SZ, 东方能源,4.65,河北,非银金融,1999-12-23,0.24,0.24,0.25,0.13,0.08,0.51,0.81,0.4,2.23,-0.22,-0.92,0.09,-4.21,-1.0783,0.0336,0,1,0.243333333,0.573333333,3.2618,-,0,19.10958904,24.92247017,-0.575581395,2.082342785,1.431258466,1.425593231,25032896118,0,0,1,1,1,1,1,0,4.74
000959.SZ, 首钢股份,4.27,北京,钢铁,1999-12-16,1.1291,0.3377,0.2365,0.4544,0.4179,0.0758,-0.2149,0.0118,-0.0772,-0.1204,0.004,0.1179,0.1239,0.1384,0.222,0,0,0.567766667,-0.042433333,6.1964,-,0,7.520695121,0,-14.38020424,0.468195706,0.719698878,0.689109806,33390841356,0,1,0,1,1,1,1,1,3.83
000960.SZ, 锡业股份,15.37,云南,有色金属,2000-02-21,1.7116,0.4195,0.5126,0.5281,0.4592,0.0925,-1.3373,0.03,-1.2777,0.0381,0.7757,0.4583,0.2065,0.0397,1.1013,0,0,0.881233333,-0.404933333,9.2995,是,1,17.44146461,6.426655238,-3.176243003,1.087033626,0.768088869,1.652777031,25295976002,0,0,0,1,0,1,0,0,11.2
000961.SZ, 中南建设,2.27,江苏,房地产,2000-03-01,-0.885,1.867,1.1151,0.5912,0.1625,0.1161,0.3,0.82,1.04,0.88,0.8,0.63,0.89,0.09,0.09,0,0,0.699033333,0.412033333,6.1189,-,0,3.247341567,0,0.696545587,1.05933677,0.099546585,0.370981712,8686288705,0,1,0,1,1,1,1,1,8.83
000962.SZ, 东方钽业,12.48,宁夏,有色金属,2000-01-20,0.2003,0.1119,0.0934,0.0678,-0.8621,0.0658,-1.4453,-0.7637,0.008,0.2364,0.6499,0.2306,0.1055,0.193,0.2049,0,0,0.1352,-0.7144,2.9533,-,0,92.30769231,0,-1.18924972,4.241081009,21.86800239,4.225781329,5501591397,0,0,1,1,0,1,0,0,8.82
000963.SZ, 华东医药,45.99,浙江,医药生物,2000-01-27,1.3154,1.6115,1.61,1.55,1.83,3,2.53,1.74,1.32,1.08,0.88,0.73,0.87,0.38,0.4,0,1,1.5123,2.423333333,9.475,是,1,30.41063281,0,-0.375942228,1.671410573,-7.44509054,4.853825858,80666246055,1,0,0,1,0,1,0,0,26.56
000965.SZ, 天保基建,4.92,天津,房地产,2000-04-06,0.0446,0.0859,0.171,0.09,0.41,0.29,0.19,0.3,0.24,0.23,0.55,0.46,0.34,0.37,0.442,0,1,0.1005,0.26,4.8894,-,0,48.95522388,0,-0.613461538,1.63911231,1.314866855,1.006258437,5460368003,0,0,0,1,1,1,1,0,3.54
000966.SZ, 长源电力,5.08,湖北,公用事业,2000-03-16,-0.0099,0.3196,0.517,0.1883,-0.1097,0.3598,1.7184,1.2456,0.528,0.1527,0.1777,-0.5628,0.09,-1.51,0.11,0,0,0.275566667,1.107933333,3.4363,-,0,18.43474053,0,-0.751278657,0.464921447,0.756120062,1.478334255,13966584711,0,0,0,1,1,1,1,0,4.02
000967.SZ, 盈峰环境,5.38,浙江,公用事业,2000-03-30,0.23,0.44,0.43,0.41,0.32,0.34,0.32,0.22,0.22,0.23,0.44,0.05,-0.1,0.06,0.31,0,1,0.366666667,0.293333333,5.2386,是,1,14.67272727,0,0.25,1.700545434,2.928932417,1.026991944,17105739907,0,1,0,1,1,1,1,1,8.14
000968.SZ, 蓝焰控股,9.15,山西,采掘,2000-06-22,0.32,0.13,0.58,0.7,0.52,0.82,-3.0482,-1.9366,0.0885,-0.6852,0.4022,0.4572,0.7387,1.3317,0.6767,0,0,0.343333333,-1.388266667,4.8238,是,1,26.65048544,0,-1.247310795,0.809734551,1.778830193,1.896844811,8852649339,0,0,0,1,0,1,0,0,8.11
000969.SZ, 安泰科技,8.86,北京,有色金属,2000-05-29,0.1674,0.1008,0.1606,-0.2121,0.0577,0.0788,0.1015,-0.2201,0.073,0.0876,0.37,0.2615,0.3866,0.34,0.34,0,0,0.142933333,-0.013266667,4.6273,-,0,61.9869403,0,-11.77386935,1.621763573,7.228555462,1.914723489,9090431739,0,0,0,1,0,1,0,0,6.62
000970.SZ, 中科三环,13.59,北京,有色金属,2000-04-20,0.3745,0.1214,0.19,0.233,0.265,0.3,0.26,0.28,0.32,1.24,1.51,0.41,0.14,0.19,0.32,0,1,0.228633333,0.28,4.6806,是,1,59.44015163,0,-0.183452381,2.302135063,16.36923151,2.903473914,16521713255,0,0,1,1,0,1,0,0,9.45
000971.SZ, *ST高升,1.87,湖北,通信,2000-04-27,-0.47,0.1,-0.59,-2.13,0.31,0.25,0.01,0.02,-0.06,0.03,-0.3,0.07,-0.28,0.05,-0.5685,0,0,-0.32,0.093333333,0.8076,-,0,10000,0,-4.428571429,1.989624243,-7.230769337,2.315502724,1960863536,0,0,0,1,0,1,0,0,2.3
000972.SZ, *ST中基,4.06,新疆,农林牧渔,2000-09-26,-0.13,-0.34,0.01,-0.55,0.05,-0.3295,-0.0626,0.0146,-0.47,0.08,-2.43,-0.76,0.062,-0.158,0.23,-0.18,0,-0.153333333,-0.125833333,0.0979,-,0,10000,0,0.218543046,0.778984573,2.693491852,41.47088866,3131411331,0,0,0,1,0,1,0,0,2.29
000973.SZ, 佛塑科技,4.86,广东,化工,2000-05-25,0.126,0.073,0.04,0.12,0.11,0.13,0.09,0.08,0.08,0.13,0.82,0.28,0.01,-0.32,0.02,0,1,0.079666667,0.1,2.5645,是,1,61.0041841,0,-0.203333333,2.129387819,7.172517329,1.895106259,4701676611,0,0,1,1,0,1,0,0,4.65
000975.SZ, 银泰黄金,11.55,内蒙古,有色金属,2000-06-08,0.4586,0.4475,0.439,0.3344,0.3007,0.2031,0.2286,0.2492,0.4453,0.026,0.0481,-0.0367,0.0241,-0.0522,0.0031,0,1,0.448366667,0.226966667,3.7693,是,1,25.76016653,54.51656869,0.975473638,1.566330908,2.718919897,3.064229433,32071142161,0,0,0,1,0,1,0,0,8.61
000976.SZ, 华铁股份,4.21,广东,机械设备,2000-06-01,0.2502,0.284,0.19,0.09,0.31,0.02,0.03,-0.36,-0.17,0.02,-0.3,0.11,-0.1345,-0.4825,0.0223,0,0,0.2414,-0.103333333,3.2664,-,0,17.43993372,0,-3.336129032,3.124392669,5.527972372,1.288880725,6717807731,0,0,1,1,1,1,1,1,5.3
000977.SZ, 浪潮信息,38.84,山东,计算机,2000-06-08,1.3688,1.0324,0.7145,0.5102,0.3901,0.2882,0.4672,0.7153,0.6726,0.32,0.35,0.16,0.0174,0.1089,0.0502,0,1,1.038566667,0.490233333,9.742,是,1,37.39769554,10.16213522,1.118514993,1.526799066,6.98617802,3.986861014,56850477601,1,0,0,1,0,1,0,0,26.88
000978.SZ, 桂林旅游,8.63,广西,休闲服务,2000-05-18,-0.591,-0.74,0.153,0.223,0.147,0.021,0.083,0.114,0.03,0.17,0.19,0.208,0.191,0.131,0.3,0,0,-0.392666667,0.072666667,3.0652,-,0,10000,0,-6.403669725,0.437687315,0.585732394,2.815476967,4039961900,0,0,0,1,0,1,0,0,4.53
000979.SZ, 中弘退,0,安徽,-,2000-06-16,0,0,0,0,-0.3,0.03,0.06,0.15,0.11,1.06,0.55,1.64,1.02,-0.82,-1.92,0,0,0,0.08,0,-,0,10000,0,-1,0,0,#DIV/0!,1845932264,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000980.SZ, *ST众泰,4.15,浙江,汽车,2000-06-16,-0.32,-5.33,-4.58,0.39,0.71,0.16,0.11,0.08,0.12,0.09,0.11,0.14,0.11,0.07,0,0,0,-3.41,0.116666667,0.6791,-,0,10000,0,-30.22857143,1.689673041,1.28078329,6.111029303,20926573117,0,0,0,1,0,1,0,0,1.35
000981.SZ, *ST银亿,1.81,甘肃,房地产,2000-06-22,-0.65,-0.27,-1.7411,-0.14,0.4,0.2,0.2,0.71,0.74,0.84,0.79,0.04,0.33,-1.4,0,0,0,-0.887033333,0.37,0.7838,-,0,10000,0,-3.397387387,0.661361687,-0.188285785,2.309262567,18095422307,0,0,0,1,0,1,0,0,2.05
000982.SZ, *ST 中绒,1.82,宁夏,纺织服装,2000-07-06,0.0097,0.0077,-1.5135,-1.6526,0.0266,-0.5874,-0.48,0.05,0.39,0.47,0.31,0.31,0.23,0.21,0.6,0,0,-0.4987,-0.339133333,0.2735,-,0,10000,0,0.470513073,8.430697394,-1.364026535,6.654478976,7756616236,0,0,1,1,0,1,0,0,1.06
000983.SZ, 山西焦煤,13.16,山西,采掘,2000-07-26,1.0169,0.4775,0.5427,0.572,0.4979,0.1377,0.0448,0.0867,0.3352,0.5745,0.8934,0.8392,0.9198,1.4395,0.8675,0,1,0.679033333,0.089733333,5.5073,是,1,19.38049188,0,6.567236256,0.553832026,0.844507868,2.389555681,68470994764,1,0,0,1,0,1,0,0,5.64
000985.SZ, 大庆华科,19,黑龙江,化工,2000-07-26,0.1,0.09,0.35,-0.02,0.37,0.26,-0.13,0.11,0.08,-0.01,0.19,0.2,0.24,-0.09,0.14,0,0,0.18,0.08,4.5688,是,1,105.5555556,0,1.25,5.234177823,-2.328847257,4.158641219,2463150500,0,0,1,1,0,1,0,0,12.68
